TICKER	FECHA	APERTURA	MAXIMO	MINIMO	ULTIMO	VOLUMEN
I IB	13/11/2012	7521.9	7715.5	7490.6	7693.4	1012963
I IB	14/11/2012	7695.6	7756.5	7642.8	7673	1061628
I IB	15/11/2012	7615.4	7744.3	7610.4	7695.5	769308
I IB	16/11/2012	7694	7725	7588.2	7588.2	1120287
I IB	19/11/2012	7661.8	7775.1	7601.7	7763.8	867511
I IB	20/11/2012	7722.4	7787.2	7695.5	7778.7	673051
I IB	21/11/2012	7751.8	7825.4	7716.8	7805.4	725576
I IB	22/11/2012	7828.5	7894.4	7809	7875.6	808565
I IB	23/11/2012	7887.2	7915.6	7825.1	7909.6	675308
I IB	26/11/2012	7882.8	7893	7842.6	7874.8	523936
I IB	27/11/2012	7936.6	7955.2	7819.7	7863.7	1048090
I IB	28/11/2012	7839.4	7854.9	7753.7	7837.6	997864
I IB	29/11/2012	7887.4	7975.5	7883.8	7973.7	1195380
I IB	30/11/2012	7967.9	7989.6	7922.7	7934.6	1530027
I IB	03/12/2012	7963.4	8027.8	7874.1	7889.2	1153485
I IB	04/12/2012	7871.9	7945.7	7870.9	7902.4	783607
I IB	05/12/2012	7948.5	7976.7	7844.7	7883.2	1278966
I IB	06/12/2012	7905.8	7947.8	7841.8	7910.8	882639
I IB	07/12/2012	7915.7	7942.6	7813.1	7848.5	949543
I IB	10/12/2012	7796.1	7804.4	7670.8	7804.4	1000512
I IB	11/12/2012	7813.6	7927	7806.2	7920.9	1302437
I IB	12/12/2012	7935.1	7988.3	7927.3	7986.8	1347646
I IB	13/12/2012	8005.9	8037	7977.3	8017.1	936374
I IB	14/12/2012	8025.9	8045.3	8003.6	8024.1	927351
I IB	17/12/2012	8017.8	8049.3	7975	8040.3	925884
I IB	18/12/2012	8068.6	8171.6	8062.9	8168.8	1361799
I IB	19/12/2012	8192.3	8322	8185.4	8264.2	1975551
I IB	20/12/2012	8226.7	8297.9	8216.8	8264.2	2186402
I IB	21/12/2012	8223.5	8291	8203.8	8291	3662426
I IB	24/12/2012	8261.6	8304.3	8256	8299.5	390513
I IB	27/12/2012	8236.5	8345.4	8231.2	8280.9	946241
I IB	28/12/2012	8276.6	8308.7	8103.9	8131	960584
I IB	31/12/2012	8111.9	8167.5	8041.7	8167.5	506960
I IB	02/01/2013	8337.9	8447.6	8286.7	8447.6	1631987
I IB	03/01/2013	8375	8422.6	8334.3	8403.4	907002
I IB	04/01/2013	8411.7	8447	8386.7	8435.8	1035662
I IB	07/01/2013	8434.3	8485.6	8406.3	8419	1318833
I IB	08/01/2013	8388.2	8493.5	8374.7	8453	1506433
I IB	09/01/2013	8491.8	8614.2	8485.4	8606.4	1998304
I IB	10/01/2013	8607.3	8649.3	8548.4	8618.9	2379286
I IB	11/01/2013	8638	8677.4	8580	8664.7	1157854
I IB	14/01/2013	8699.2	8721.1	8601.3	8632.1	1386284
I IB	15/01/2013	8549.6	8607.5	8520.6	8601	1566159
I IB	16/01/2013	8588.9	8604	8525.5	8581.1	1577995
I IB	17/01/2013	8568.4	8664.9	8565.9	8628.9	1156329
I IB	18/01/2013	8662.3	8679.8	8600.7	8604	1612918
I IB	21/01/2013	8628.3	8665.9	8608.9	8665.9	900459
I IB	22/01/2013	8655	8675.4	8588.5	8632.1	1161032
I IB	23/01/2013	8637.9	8650.4	8585.5	8613.3	1356216
I IB	24/01/2013	8597.2	8673	8576.4	8665.6	1165987
I IB	25/01/2013	8642.6	8734.1	8616.3	8724.6	1141143
I IB	28/01/2013	8755.9	8755.9	8672.5	8672.5	1029908
I IB	29/01/2013	8674.4	8690.9	8606.8	8643	1250918
I IB	30/01/2013	8647.1	8689.2	8556.1	8571.9	1052179
I IB	31/01/2013	8542.5	8543.7	8362.3	8362.3	1536188
I IB	01/02/2013	8233.4	8301.3	8159.5	8229.7	2858423
I IB	04/02/2013	8225	8227.7	7916.8	7919.6	2123914
I IB	05/02/2013	7901.5	8126.8	7895.5	8093.6	1759573
I IB	06/02/2013	8115.4	8161	8013	8056.2	1568863
I IB	07/02/2013	8081.5	8160.1	8005.6	8014.6	1421225
I IB	08/02/2013	8025.4	8183.3	8008.7	8174.9	1349217
I IB	11/02/2013	8181.5	8181.5	8056	8078.6	950490
I IB	12/02/2013	8069	8240.8	8045.1	8234.7	1408502
I IB	13/02/2013	8257.7	8343.4	8211.9	8306.2	1553045
I IB	14/02/2013	8272	8328.7	8155.5	8247.4	1360177
I IB	15/02/2013	8237.3	8251.2	8150.2	8150.2	1509197
I IB	18/02/2013	8110.9	8145.4	8037.3	8108.9	934610
I IB	19/02/2013	8090	8230.8	8087	8225.3	1418757
I IB	20/02/2013	8235.1	8274.4	8146.9	8163	1172913
I IB	21/02/2013	8117.5	8117.6	7982	8014.5	1549850
I IB	22/02/2013	8059.3	8179	8051.1	8179	1255829
I IB	25/02/2013	8232.7	8400.1	8135.2	8244.5	1896220
I IB	26/02/2013	7943.2	8099.8	7911.1	7980.7	2239079
I IB	27/02/2013	8015.9	8136.7	7966.4	8136.7	1539403
I IB	28/02/2013	8185.8	8252.3	8142.8	8230.3	2005670
I IB	01/03/2013	8220.5	8285.8	8105.2	8187.1	335826000
I IB	04/03/2013	8135.1	8271.7	8129.2	8246.3	232940000
I IB	05/03/2013	8325.4	8429.5	8313.1	8423.3	255574000
I IB	06/03/2013	8436.2	8485	8356.3	8358.9	188364600
I IB	07/03/2013	8393.4	8454.7	8379.9	8389.1	176284000
I IB	08/03/2013	8444.1	8638.3	8439.8	8628.1	328120300
I IB	11/03/2013	8605	8610.2	8495.6	8554.4	174802200
I IB	12/03/2013	8529	8598.1	8506.7	8532.3	186354500
I IB	13/03/2013	8502.7	8516.7	8434.9	8498.3	210766100
I IB	14/03/2013	8532.8	8670.4	8529.6	8657.9	278296400
I IB	15/03/2013	8645.2	8649.9	8544.5	8619.1	417423900
I IB	18/03/2013	8383.2	8527.6	8351.8	8507.8	265680000
I IB	19/03/2013	8499.9	8532.4	8250.5	8321	356447000
I IB	20/03/2013	8394.3	8494.4	8327	8416.3	244361900
I IB	21/03/2013	8412.6	8447.8	8260.8	8351.2	284508000
I IB	22/03/2013	8321.8	8395.1	8258.9	8329.5	238206400
I IB	25/03/2013	8434.6	8461.9	8100.3	8140.6	363679400
I IB	26/03/2013	8175.1	8183.7	7968.2	7990.5	358732400
I IB	27/03/2013	8038	8040.2	7822.5	7900.4	478772500
I IB	28/03/2013	7892.9	7972	7797.2	7920	274669000
I IB	02/04/2013	7917.6	8059	7888.1	8050.4	281994600
I IB	03/04/2013	8015.3	8037.6	7880.2	7904.3	247911900
I IB	04/04/2013	7966.4	8040.5	7821.7	7847.9	319341000
I IB	05/04/2013	7880.4	7935	7716.1	7798.4	274021600
I IB	08/04/2013	7809.8	7878.6	7774.4	7787.1	196775000
I IB	09/04/2013	7846.6	7897.3	7811.6	7872.5	234157400
I IB	10/04/2013	7917.6	8179	7910.2	8136.4	425646300
I IB	11/04/2013	8127.9	8178.9	8063.1	8159.5	214751500
I IB	12/04/2013	8084.9	8103.4	8011	8040.4	231794200
I IB	15/04/2013	8051.7	8093.7	7941.4	8014.1	233258200
I IB	16/04/2013	7976.8	8033.7	7934.5	7948.7	208225200
I IB	17/04/2013	7984.7	7992.4	7743.6	7803	308068700
I IB	18/04/2013	7843.5	7923.9	7764.2	7812.5	245637600
I IB	19/04/2013	7888	7955.8	7851.1	7915.5	290492100
I IB	22/04/2013	7983.8	8058.3	7927.6	8027.7	184179200
I IB	23/04/2013	8046.4	8310.2	8031.5	8289.3	372070900
I IB	24/04/2013	8300.2	8412.4	8287.5	8389.3	329226800
I IB	25/04/2013	8360	8388.8	8270.2	8365.1	251465300
I IB	26/04/2013	8323.4	8329.7	8251.5	8297	251945900
I IB	29/04/2013	8324.7	8463.9	8324.7	8450.9	305490100
I IB	30/04/2013	8488.8	8524.2	8397.8	8419	263763800
I IB	02/05/2013	8393.9	8563.5	8286.6	8406.4	297681800
I IB	03/05/2013	8445.7	8566.1	8410.3	8544.8	249998400
I IB	06/05/2013	8551.2	8553.8	8472.6	8503.8	111252600
I IB	07/05/2013	8541.9	8589.4	8500.1	8544	245774700
I IB	08/05/2013	8544	8614.5	8500	8597	263525000
I IB	09/05/2013	8597.8	8608	8536.4	8572.7	240239200
I IB	10/05/2013	8583	8669.2	8511.7	8544.5	278399900
I IB	13/05/2013	8554.2	8574.6	8405	8457.8	227580600
I IB	14/05/2013	8481.2	8489.8	8366.7	8474.6	259973100
I IB	15/05/2013	8464.7	8595.6	8438.6	8582.5	260686000
I IB	16/05/2013	8569.9	8589.7	8521.9	8542.3	175163400
I IB	17/05/2013	8528.1	8590	8518.4	8582.4	333373600
I IB	20/05/2013	8585.4	8613.8	8445.4	8515.2	192352800
I IB	21/05/2013	0	8464.5	8398.2	8464.5	216784400
I IB	22/05/2013	8469.5	8505.5	8381.2	8462.4	246352500
I IB	23/05/2013	8267.7	8356.6	8243.5	8343.6	282410000
I IB	24/05/2013	8388.8	8394.6	8216.5	8264.6	189938900
I IB	27/05/2013	8301.4	8363.6	8297.8	8363.6	101407000
I IB	28/05/2013	8408.5	8583.6	8398.2	8511.3	298979100
I IB	29/05/2013	8466.2	8495.8	8424.2	8441.7	271570400
I IB	30/05/2013	8404.4	8487.1	8395.2	8433.5	237142700
I IB	31/05/2013	8441.4	8441.4	8304.6	8320.6	306736500
I IB	03/06/2013	8266.6	8368.6	8191.9	8284.4	231561300
I IB	04/06/2013	8341.4	8418.4	8337.5	8363	204150400
I IB	05/06/2013	8308.4	8430	8283.3	8290.7	261977400
I IB	06/06/2013	8308.6	8418.3	8216.7	8216.7	278270200
I IB	07/06/2013	8229.2	8308.7	8165.1	8266.6	297871500
I IB	10/06/2013	8270.8	8321.7	8184.6	8227.4	276422600
I IB	11/06/2013	8179.6	8182.5	7980.1	8089.3	392860100
I IB	12/06/2013	8068	8245.3	8054.5	8123.8	276164700
I IB	13/06/2013	8039.5	8098.1	7958.6	8071.7	291659100
I IB	14/06/2013	8101.8	8140.6	8053	8070.9	243709100
I IB	17/06/2013	8132.7	8194.1	8072.4	8136.3	221823400
I IB	18/06/2013	8134.4	8211	8099.3	8180.2	207778100
I IB	19/06/2013	8178.7	8182.1	8079.1	8098.3	186334900
I IB	20/06/2013	7973.5	8014	7786.9	7822.1	320728200
I IB	21/06/2013	7859.7	7877	7700.1	7700.2	448845600
I IB	24/06/2013	7682.1	7734.8	7508.4	7553.2	273348700
I IB	25/06/2013	7646	7674.6	7581.3	7607.7	251344200
I IB	26/06/2013	7636.6	7848	7588.7	7823	283593200
I IB	27/06/2013	7826.7	7879.6	7709.9	7844.4	246997000
I IB	28/06/2013	7872.5	7936.9	7724.4	7762.7	235237600
I IB	01/07/2013	7817	7946.1	7745.5	7907.1	217103200
I IB	02/07/2013	7934.5	7934.5	7855.6	7886.6	247288200
I IB	03/07/2013	7763.3	7770.6	7612.8	7763.8	276478500
I IB	04/07/2013	7802.4	8035.7	7780.8	8002	242192500
I IB	05/07/2013	7994.6	8030.6	7847	7868.4	221456600
I IB	08/07/2013	7922	8068.1	7895.2	8017.6	231503300
I IB	09/07/2013	8058.1	8111.5	7965.8	8014.8	188744900
I IB	10/07/2013	7975.6	8014.5	7896	7995	165098300
I IB	11/07/2013	8083.2	8086.6	7980.5	8030.7	175152700
I IB	12/07/2013	8034.9	8036.5	7800.8	7844.7	221675400
I IB	15/07/2013	7832.4	7918.9	7782.6	7855.1	156704700
I IB	16/07/2013	7868	7891.6	7736.6	7798.2	189287900
I IB	17/07/2013	7858.1	7858.1	7702.7	7812.7	176349800
I IB	18/07/2013	7789.6	7964.7	7781.5	7957.3	192535900
I IB	19/07/2013	7938.6	7978.9	7887.5	7943.2	156177600
I IB	22/07/2013	7954.9	8016.9	7917.1	7966	140787500
I IB	23/07/2013	8014.9	8138	8011.9	8073.7	205389900
I IB	24/07/2013	8120.2	8199.1	8095.2	8192.5	253079800
I IB	25/07/2013	8198.5	8287.3	8152.3	8282.1	229578700
I IB	26/07/2013	8307.8	8395.9	8303.2	8353.6	230054800
I IB	29/07/2013	8374.6	8411.8	8349.1	8376.1	168772700
I IB	30/07/2013	8402.5	8467.4	8363.3	8456.5	185393200
I IB	31/07/2013	8440.7	8480.1	8375.9	8433.4	191524600
I IB	01/08/2013	8466.3	8543.4	8431.7	8540.2	194874700
I IB	02/08/2013	8564.8	8578.3	8489.5	8574	158458500
I IB	05/08/2013	8585.1	8617.3	8549.6	8560.8	128491700
I IB	06/08/2013	8567.2	8613.1	8469.9	8529.5	151413900
I IB	07/08/2013	8508.1	8577.7	8448	8574.1	158511500
I IB	08/08/2013	8587.5	8675.5	8581.1	8671.8	195763900
I IB	09/08/2013	8685.3	8765.7	8628.2	8735.5	204533100
I IB	12/08/2013	8733.5	8770.2	8692.8	8717.7	156533300
I IB	13/08/2013	8737.6	8778.8	8695.5	8758.5	136741700
I IB	14/08/2013	8763.4	8789.3	8706.8	8789.3	143327600
I IB	15/08/2013	8777.1	8796.7	8633.9	8737.6	138968900
I IB	16/08/2013	8739.3	8828.1	8710.4	8821.3	206850900
I IB	19/08/2013	8807.8	8818.8	8641.1	8657.1	170388200
I IB	20/08/2013	8613.2	8613.2	8422.6	8502.4	214205800
I IB	21/08/2013	8526.3	8558	8427	8461.8	120911500
I IB	22/08/2013	8485.2	8671.1	8476.2	8629.7	171806500
I IB	23/08/2013	8655.4	8712.4	8575	8686.8	128811500
I IB	26/08/2013	8669.6	8717	8590.4	8649.9	81286910
I IB	27/08/2013	8596.5	8643.3	8378.5	8394	208051600
I IB	28/08/2013	8367.6	8421.9	8275.9	8398.1	192416400
I IB	29/08/2013	8433.7	8458.1	8354	8432.1	142640200
I IB	30/08/2013	8406.2	8424.3	8290.5	8290.5	171995200
I IB	02/09/2013	8370.2	8476.2	8369.8	8429.6	155566500
I IB	03/09/2013	8438.5	8513.6	8331.1	8445.2	142579900
I IB	04/09/2013	8473.3	8517.9	8358.6	8490.3	159255300
I IB	05/09/2013	8512.8	8564.1	8473	8550	213564800
I IB	06/09/2013	8534.3	8678.8	8524	8655	219660800
I IB	09/09/2013	8628.9	8645.2	8568.7	8632.5	152835800
I IB	10/09/2013	8698.1	8813.9	8678.3	8801.6	273337500
I IB	11/09/2013	8789.5	8882.6	8761.4	8875.2	255352000
I IB	12/09/2013	8878.2	8951.4	8861.6	8924.2	261211500
I IB	13/09/2013	8901.1	8951.6	8863.7	8941.6	188249700
I IB	16/09/2013	9017.5	9056.3	8960.3	8999.5	197762300
I IB	17/09/2013	8992.5	9005.5	8911.7	8992	177115400
I IB	18/09/2013	9019.4	9072.4	8995.5	9062.5	236025100
I IB	19/09/2013	9193.1	9198.7	9096.1	9153.7	297735200
I IB	20/09/2013	9121.9	9170.6	9118.4	9169.8	183908500
I IB	23/09/2013	9163.8	9187.8	9057.5	9109.5	186866500
I IB	24/09/2013	9109.7	9171.7	9076.4	9167.6	182432800
I IB	25/09/2013	9154.7	9249.5	9120.1	9242.9	205467800
I IB	26/09/2013	9253.6	9285.9	9176.4	9272.4	238809000
I IB	27/09/2013	9283.1	9299.1	9191.6	9228.4	237704000
I IB	30/09/2013	9073.2	9199.7	9036.9	9186.1	204351100
I IB	01/10/2013	9177.6	9346.9	9173.4	9341.5	216831300
I IB	02/10/2013	9315.7	9378.2	9272.9	9350	196877500
I IB	03/10/2013	9367.6	9383.4	9260.4	9295.7	162512700
I IB	04/10/2013	9289	9432.7	9267.6	9420.9	220135600
I IB	07/10/2013	9380.4	9389.2	9321.6	9381.9	165528900
I IB	08/10/2013	9388.2	9410.8	9311.3	9318.9	226696600
I IB	09/10/2013	9302.4	9470.8	9295.6	9439	215016900
I IB	10/10/2013	9499.5	9695.1	9485.7	9660.5	313979500
I IB	11/10/2013	9707.3	9707.3	9624.4	9668.5	204909400
I IB	14/10/2013	9631.7	9701	9615.3	9696	161741800
I IB	15/10/2013	9733.6	9805.3	9699.2	9805.3	250630900
I IB	16/10/2013	9733.1	9890.7	9724	9879	269117100
I IB	17/10/2013	9854.9	9918.4	9817.1	9918	231677900
I IB	18/10/2013	9946.6	10002.6	9915.5	10001.8	234130300
I IB	21/10/2013	10019.6	10063.9	9966	10037.8	226982900
I IB	22/10/2013	10022.3	10054.9	9993.1	10012.9	207246200
I IB	23/10/2013	9960.3	9965.1	9792.3	9828.3	300665900
I IB	24/10/2013	9808	9915.4	9808	9915.4	224518100
I IB	25/10/2013	9856	9887.5	9772.3	9815.5	240606900
I IB	28/10/2013	9840	9864	9675	9736.2	232987500
I IB	29/10/2013	9699.7	9873	9665.6	9866.5	177400400
I IB	30/10/2013	9980.2	9980.2	9744.1	9778.7	240984100
I IB	31/10/2013	9754.8	9909.9	9739.3	9907.9	258118400
I IB	01/11/2013	9906.6	9929.1	9816.5	9838.3	142497900
I IB	04/11/2013	9873.9	9917.3	9827.3	9873.8	162713200
I IB	05/11/2013	9916	9923.9	9731.9	9795.7	222791600
I IB	06/11/2013	9804.2	9887.4	9781.2	9837.1	178254300
I IB	07/11/2013	9835.7	9977.1	9712.6	9740.4	359243400
I IB	08/11/2013	9684.9	9778.6	9613.6	9747.2	271391600
I IB	11/11/2013	9757.2	9819.6	9670	9789.5	123206600
I IB	12/11/2013	9780.1	9824.1	9684.1	9707.6	181544300
I IB	13/11/2013	9674.7	9740.8	9615.2	9675.2	199524300
I IB	14/11/2013	9769.1	9784.8	9610.4	9708.7	309214000
I IB	15/11/2013	9716.9	9749.3	9650.4	9695.9	185947700
I IB	18/11/2013	9679.6	9853.6	9640.7	9783.1	200883100
I IB	19/11/2013	9750.1	9751.7	9626.2	9629.8	180785300
I IB	20/11/2013	9615	9636.1	9507	9559.5	228662800
I IB	21/11/2013	9502.8	9614.5	9467	9599.3	161717200
I IB	22/11/2013	9622.7	9701.8	9588	9677.4	183663000
I IB	25/11/2013	9724.5	9753.9	9656.5	9689.1	171693700
I IB	26/11/2013	9692.2	9743.2	9659.8	9714.6	263269200
I IB	27/11/2013	9750.2	9828.1	9706.5	9808.4	173646200
I IB	28/11/2013	9823.1	9892.9	9814.2	9859.8	155232700
I IB	29/11/2013	9876	9923.3	9824.6	9837.6	179884800
I IB	02/12/2013	9838.2	9852.7	9715.6	9745.5	170200800
I IB	03/12/2013	9743.9	9743.9	9605	9605	275215100
I IB	04/12/2013	9616.6	9654.1	9496.6	9540.5	189023300
I IB	05/12/2013	9528.1	9583	9384.7	9392.1	242676100
I IB	06/12/2013	9406.2	9418.9	9232.1	9400.5	247008400
I IB	09/12/2013	9414.4	9499	9389.9	9487.4	225519400
I IB	10/12/2013	9469.9	9556.1	9418.5	9438.3	151929600
I IB	11/12/2013	9453.3	9493.1	9355.1	9358.7	206933900
I IB	12/12/2013	9340.5	9370.5	9245.3	9272.1	183489400
I IB	13/12/2013	9262.4	9361.2	9242.9	9272.7	160213000
I IB	16/12/2013	9270.3	9463.8	9264.7	9429.5	204900800
I IB	17/12/2013	9395	9425.3	9343.4	9343.4	156690100
I IB	18/12/2013	9398.2	9456.7	9348.3	9443.6	190494400
I IB	19/12/2013	9537	9664.3	9535.8	9664.3	274062800
I IB	20/12/2013	9681.8	9721.9	9623.4	9689.9	396897000
I IB	27/12/2013	9839.7	9900.1	9826.3	9900.1	180126900
I IB	30/12/2013	9919.5	9949.8	9864.8	9901.9	188242900
I IB	31/12/2013	9910.5	9923.3	9881.7	9916.7	79586750
I IB	02/01/2014	9923.6	9952	9758.4	9760.3	304375400
I IB	03/01/2014	9765	9830.1	9722.5	9798	209216600
I IB	06/01/2014	9768.4	9928.7	9766.4	9888.5	188619600
I IB	07/01/2014	9912.5	10188.5	9881.9	10178.7	514204600
I IB	08/01/2014	10190.4	10282	10117.2	10253.6	479865100
I IB	09/01/2014	10255.7	10383	10186.3	10234.2	389287000
I IB	10/01/2014	10293.6	10361.8	10265.2	10290.6	283436900
I IB	13/01/2014	10336.3	10396	10298.3	10365.5	347556400
I IB	14/01/2014	10274.1	10382	10223.1	10382	343749400
I IB	15/01/2014	10380.8	10529.8	10368.4	10525	381454500
I IB	16/01/2014	10532.2	10552.7	10441.4	10455.5	331148000
I IB	17/01/2014	10453.7	10501.8	10393.5	10465.7	288502600
I IB	20/01/2014	10440	10485.9	10403.5	10454.1	183408000
I IB	21/01/2014	10469.8	10510.5	10344.2	10357.4	239283500
I IB	22/01/2014	10399.5	10440.5	10241.5	10279.7	295355400
I IB	23/01/2014	10254.1	10350.9	10215.8	10241.2	327843800
I IB	24/01/2014	10214.7	10240.8	9835.5	9868.9	531982300
I IB	27/01/2014	9877	9915.9	9725.7	9758.4	380955000
I IB	28/01/2014	9838.7	9922.8	9802.5	9879.1	298254700
I IB	29/01/2014	9986.1	10054.1	9716.5	9896.2	368664600
I IB	31/01/2014	9974.4	9993.2	9761.8	9920.2	343616300
I IB	03/02/2014	9911.5	9980.1	9712.5	9725.4	280156700
I IB	04/02/2014	9684.7	9814.2	9654.8	9754.3	306710800
I IB	05/02/2014	9752.4	9837.5	9700.4	9775	267970200
I IB	06/02/2014	9840.7	9983.7	9807.2	9961.2	305976900
I IB	07/02/2014	9996	10058.1	9910.7	10072.4	328602400
I IB	10/02/2014	10114.2	10117.8	9943.8	9982.7	232430600
I IB	11/02/2014	10044.8	10091.2	9985	10091.2	313939600
I IB	12/02/2014	10126.1	10151.3	10041.3	10080.8	371607700
I IB	13/02/2014	10046.2	10098.9	9950	10098.9	321596600
I IB	19/02/2014	10021.3	10102.7	9945.9	10053.8	295425000
I IB	21/02/2014	10104.1	10108.8	10009.2	10071	227194300
I IB	24/02/2014	10060.2	10193.1	10035.3	10193.1	238493000
I IB	25/02/2014	10176.1	10242.7	10150.9	10242.5	239977200
I IB	26/02/2014	10243.9	10269	10191.7	10224.3	215455700
I IB	27/02/2014	10213.3	10228.1	10063.9	10164.1	253334400
I IB	28/02/2014	10172.4	10174.2	9996.1	10114.2	439188100
I IB	03/03/2014	9951.6	9991.6	9855.1	9878.7	391420600
I IB	04/03/2014	9991.1	10126.7	9955.2	10126.7	330191500
I IB	05/03/2014	10104.9	10249.6	10089.1	10215.2	348114600
I IB	06/03/2014	10251	10358.9	10247.5	10304	301321700
I IB	07/03/2014	10327.5	10345.3	10147.6	10164.2	260257400
I IB	10/03/2014	10151.4	10292	10119.1	10194.6	329690600
I IB	11/03/2014	10234.9	10245	10137.9	10163.3	212295000
I IB	12/03/2014	10128.6	10169	9984.2	10070.4	263713900
I IB	13/03/2014	10112.3	10117.8	9950.3	9950.3	238531000
I IB	14/03/2014	9881.4	9944.3	9703.1	9812	469886400
I IB	17/03/2014	9822.9	9992.5	9811.2	9975	267210100
I IB	18/03/2014	9975.1	10109.3	9902.8	10051.4	268470200
I IB	19/03/2014	10085.5	10135.5	10022.8	10093.3	186679700
I IB	20/03/2014	10008	10085.5	9970.9	10079.9	253694900
I IB	21/03/2014	10094.8	10157.5	10042.4	10053.1	442910600
I IB	24/03/2014	10061.7	10090	9868.7	9913.1	282607800
I IB	25/03/2014	9939.8	10035.2	9885.6	9990.5	267193000
I IB	26/03/2014	10029	10180.4	9994.1	10140.8	279649200
I IB	27/03/2014	10118.2	10204.4	10087.1	10199	255552100
I IB	28/03/2014	10239.8	10341.9	10208.8	10328.9	263012700
I IB	31/03/2014	10349.6	10420.6	10325.9	10340.5	339242900
I IB	01/04/2014	10368.1	10487.6	10359.5	10463.1	310888300
I IB	02/04/2014	10477.8	10503.7	10391.3	10435.8	237133600
I IB	03/04/2014	10462.2	10644.4	10451.5	10584.1	337366400
I IB	04/04/2014	10612.5	10705.1	10572.3	10677.2	300098300
I IB	07/04/2014	10594.1	10678.2	10561.3	10606.2	216044600
I IB	08/04/2014	10611.4	10626.6	10384.1	10480.5	335475500
I IB	09/04/2014	10493.4	10571.5	10477.2	10485.2	241313300
I IB	11/04/2014	10272.3	10332.1	10227.8	10295	37074310
I IB	11/04/2014	10272.3	10332.1	10091.1	10205.4	366861500
I IB	14/04/2014	10097.7	10150	10093.8	10114.2	40556280
I IB	15/04/2014	10199.8	10220.2	10131.7	10168.6	21697380
I IB	15/04/2014	10199.8	10247.8	10071.6	10103.5	253737500
I IB	16/04/2014	10210.6	10267.9	10179.4	10267.9	217015400
I IB	17/04/2014	10290.6	10316.2	10184.9	10292.4	231004200
I IB	22/04/2014	10339.1	10449	10279.7	10437.8	238298100
I IB	23/04/2014	10439.3	10482.5	10394.9	10424.4	258917000
I IB	24/04/2014	10487	10531.1	10338.7	10457	183051800
I IB	28/04/2014	10351.3	10391.3	10322.8	10384.6	38650850
I IB	28/04/2014	10351.3	10391.3	10247.9	10320.9	187967800
I IB	29/04/2014	10348.5	10488.5	10342.6	10461	285723600
I IB	30/04/2014	10424.7	10500.4	10397.7	10459	280911700
I IB	02/05/2014	10453.6	10541	10441.3	10474.5	196334200
I IB	05/05/2014	10460.2	10502.7	10342.5	10477	208232700
I IB	06/05/2014	10504.9	10549.2	10414.8	10481.4	224625800
I IB	07/05/2014	10402	10494.5	10371.5	10413.8	271535000
I IB	12/05/2014	10512.4	10538.7	10483	10503.3	38017110
I IB	12/05/2014	10512.4	10578.2	10478.2	10567	243557000
I IB	13/05/2014	10587.3	10600.9	10533.4	10587.2	272278900
I IB	14/05/2014	10602.8	10639.1	10521.6	10613.9	248096700
I IB	15/05/2014	10616.5	10665.1	10323.4	10365	409937900
I IB	16/05/2014	10354.1	10494.9	10282.4	10478.7	312919000
I IB	19/05/2014	10469.7	10526	10307.3	10425.5	243528900
I IB	20/05/2014	10418.4	10479	10402.7	10472.7	24220130
I IB	20/05/2014	10418.4	10479	10401.6	10453.8	245813300
I IB	21/05/2014	10407.4	10547.5	10364.1	10523.9	144115400
I IB	23/05/2014	10525.5	10576.5	10466	10558.9	159882100
I IB	26/05/2014	10593.8	10695.5	10576.3	10687.5	141443100
I IB	27/05/2014	10669.3	10744.8	10659.4	10714.2	208487200
I IB	28/05/2014	10701.5	10757.2	10672.2	10757.2	236689000
I IB	29/05/2014	10755.7	10770.3	10665	10734.8	182658100
I IB	30/05/2014	10708.1	10803.4	10697.8	10798.7	319903000
I IB	02/06/2014	10819	10877.4	10800.2	10827.4	196097200
I IB	03/06/2014	10838.3	10873.6	10744.3	10776.7	206171300
I IB	04/06/2014	10756.2	10775.1	10667.2	10755.6	193394100
I IB	05/06/2014	10761	10970	10714.2	10876.4	382160700
I IB	06/06/2014	10917.6	11085.1	10888.4	11064.3	338353600
I IB	09/06/2014	11089.8	11188.2	11057.7	11164.1	267298300
I IB	10/06/2014	11136.6	11177.6	11095.6	11153.5	246596300
I IB	11/06/2014	11134.4	11167.8	11045.2	11074.9	211582800
I IB	13/06/2014	11079	11134.3	11010	11113.7	197257500
I IB	16/06/2014	11055	11099.2	10971.7	11034.1	127159800
I IB	17/06/2014	11031.1	11093.5	11013	11051.7	141860400
I IB	18/06/2014	11130.8	11130.8	11052.7	11112.3	197069400
I IB	19/06/2014	11192.4	11249.4	11158.8	11190.7	167496300
I IB	20/06/2014	11215.8	11215.8	11142.6	11155.1	385514000
I IB	23/06/2014	11163.4	11185.1	11093.9	11118.3	176415300
I IB	24/06/2014	11163.4	11168.8	11082.5	11105.9	183077100
I IB	25/06/2014	11058.1	11069.5	10890.2	10984.9	219157100
I IB	26/06/2014	11046.4	11046.4	10927.5	10993.5	170353800
I IB	27/06/2014	11010.2	11059.8	10924.2	10959.9	172851300
I IB	30/06/2014	10975.6	10996.3	10850.6	10923.5	198883900
I IB	01/07/2014	10992.3	10992.3	10911.9	10965.3	69249110
I IB	02/07/2014	11032.7	11032.7	10995.7	10998.5	22562930
I IB	02/07/2014	11009	11037.5	10975.4	11006	87625790
I IB	03/07/2014	11001.7	11100.2	10958.1	11090	231683700
